,Source,ObjectID,Title,Year,Medium,Artist,ArtistOrder,ConstituentID,Nationality,Gender,BeginDate,EndDate,Wiki QID,ULAN,MaterialOrder
1325,Finna,museovirasto.2D91A74B3091363EBC1620EA9230D121,Napkin,1897.0,Paper,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,3
1330,Finna,museovirasto.2CB06C56AEBFCCD377B11F3E4058C2C6,Bedside table,1899.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1331,Finna,museovirasto.37A8385080EF433B8BFE86F2B99A0626,Lantern; Lamp,1899.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1332,Finna,museovirasto.3D3D0D2BD9A7F409FD152FA4AB4B23AA,Lantern; Lamp,1899.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1333,Finna,museovirasto.82F34EFF925C1A87C852641429853C1B,Bedside table,1899.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1334,Finna,museovirasto.8DE827EBAE738C4524B3F714EC769270,Lantern; Lamp,1899.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1335,Finna,museovirasto.AE419B15815151ECACE5EDD4D5E83FF3,Table (copy); Small table; Coffee table,1899.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1336,Finna,museovirasto.B28659211BC3036373E372876F3186A7,Lantern; Lamp,1899.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1337,Finna,museovirasto.CC496E791648E5DDD1A47A8473FA20EB,Lamp; Lantern,1899.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1338,Finna,museovirasto.EDB60B20C58AEC74B3E5722B23CC68DD,Lantern; Lamp,1899.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1339,Finna,museovirasto.1BAEDDFACF8DFD0883F37ABC4B356ABC,Children's bed; Children's bed; Crib; Bed; Bed,1900.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1340,Finna,museovirasto.1BF485CDE7CDA64E7148807CA130E097,Bookcase,1900.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1341,Finna,museovirasto.1DCC8145C92AEC878B6A49A44678AF95,Drawing; Chalk drawing,1900.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1342,Finna,museovirasto.262443F320C0E2DEC35655F36E03FD92,Painting; Profile; Half body shot of a boy,1900.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1343,Finna,museovirasto.28AD1F511187ED28FAAA48572F23BE06,Sofa,1900.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1344,Finna,museovirasto.407C789B4E3E55EE956CC27BEED7A334,Map ball; Map ball and stand,1900.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1345,Finna,museovirasto.56C1F802432513202914C5F67CA64BA9,Stool; Children's stool,1900.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1346,Finna,museovirasto.5C03EEB915644C4C97E9D0AC0DCB3F50,Drawing; Chalk drawing; Red chalk drawing,1900.0,Paper,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,3
1347,Finna,museovirasto.6184073CB22B7F89667E167025024305,Bed; Children's bed; Children's bed; Crib; Bed,1900.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1348,Finna,museovirasto.63F1A0787F1F0387135CDE67A2276B11,Bed; Double bed,1900.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1349,Finna,museovirasto.663D2F01AE9501BC73091207370CE1FD,Lamp; Pillar lamp,1900.0,Metal,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,5
1350,Finna,museovirasto.7734F55EFCE625FDC2615C6A4922D385,Cabinet,1900.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1351,Finna,museovirasto.9F7942333A782F9A5D0F2664ECE46CA8,Stool; Children's stool,1900.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1352,Finna,museovirasto.AE5DD7DEF94192CEC2D65D2E8D1D7092,Armchair; A chesterfield type armchair,1900.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1353,Finna,museovirasto.C204CFCCC77C4ECF8357FAE2E8E77BE1,Cabinet,1900.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1354,Finna,museovirasto.D7758499A1170853249406AFFAD84D4A,Armchair; A chesterfield type armchair,1900.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1355,Finna,museovirasto.F043CFB2E2FF0312ABBE51595812212B,Open fireplace; Hearth,1900.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1356,Finna,museovirasto.F5FA1A29018EEB0B34D809B2B3629BD0,Chair; Children's chair,1900.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1357,Finna,museovirasto.FC18916239867761A4F7246C6F7E90B1,Cabinet; Wardrobe,1900.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1358,Finna,visavuori.pju-77906,Armchair,1900.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1359,Finna,museovirasto.0BC122689E12F5266A3B2092F5660CD5,"Tiled stove, dismantled; Oven, dismantled",1901.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1360,Finna,museovirasto.24A1511AA20A609D6A1F2E4E3B012867,Oven tile,1901.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1361,Finna,museovirasto.460BBF86C5EDAE8D312596E126D53EC5,Oven tile,1901.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1362,Finna,museovirasto.8078AE723813B37F3B8D13F4059598BD,Oven tile,1901.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1363,Finna,museovirasto.942892D950DFD326BE4EB76A04E0587F,Oven tile,1901.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1364,Finna,museovirasto.D580C0398BF66F6215B89147678234F5,Oven tile,1901.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1365,Finna,museovirasto.FA92C94250C21409AAF530EA15F4886A,Oven tile,1901.0,Paper,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,3
1367,Finna,museovirasto.1C61AA85408BA4BAD93F0D759C1BE29F,Small chair with armrests; Chair,1902.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1368,Finna,museovirasto.231D2D588F05A7A14CE393707D8AD5D7,Chair; Little chair,1902.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1369,Finna,museovirasto.452EC4BB678294A2009D5431ABDA9593,Chair; Small chair with armrests,1902.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1370,Finna,museovirasto.534C1F0BD852DC3D3F284C7CB0A529EF,Small chair; Chair,1902.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1371,Finna,museovirasto.5479A4A46237B2A90D028F0E20044490,Oven; Tile oven,1902.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1372,Finna,museovirasto.6DE448D27F85940304F31A61A3830865,Tiled stove; Oven; Hearth,1902.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1373,Finna,museovirasto.74EB2E4536D8FBD5CED6435E1833855C,Oven; Tile oven,1902.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1374,Finna,museovirasto.88B2898B89ADFAFEC0C5BA89F4D16F64,Oven; Hearth; Tile oven,1902.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1375,Finna,museovirasto.95ED8FDAA62C1604E5EE053AD1D48161,Small chair; Chair,1902.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1376,Finna,museovirasto.9894E72380E87C351B56397EAADEE891,Small chair with armrests; Chair,1902.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1377,Finna,museovirasto.B2E6A6A7CDEDEDC990932115DBA4C60E,Fireplace,1902.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1378,Finna,museovirasto.DC742C9A49BFA251B1A03161C9EBFABD,Small chair with armrests; Chair,1902.0,Metal,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,5
1379,Finna,museovirasto.02935D0A1FE6BD5068FBAF4811A04FA7,Candelabra; Lamp,1903.0,Metal,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,5
1380,Finna,museovirasto.077BD2DEA2AC1CC9624C1CF6A136C2FE,Flower table,1903.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1381,Finna,museovirasto.0FF962C5FB94CCA17B5170D58A2443B1,Cabinet; Bedside table,1903.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1382,Finna,museovirasto.11EAAD0EA2055954E67764030041FC9E,Candelabra; Lamp,1903.0,Metal,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,5
1383,Finna,museovirasto.174160EF0458907B3BED2B70630BF7C9,Flower table,1903.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1384,Finna,museovirasto.17AAB31650FD68310124D38D33A18F68,Rack,1903.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1385,Finna,museovirasto.3FA646C96B8903E6B60A72F8A9C0C0B1,Hearth; Tile oven,1903.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1386,Finna,museovirasto.40EF8BDE5151978444CDC456EF4F61B4,Cabinet; Bedside table,1903.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1387,Finna,museovirasto.45500240F50DB6D4B65AE730382A0F28,Cabinet; Display cabinet,1903.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1388,Finna,museovirasto.51ED29D592C90D639A2B0D447F84F247,Flower table,1903.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1389,Finna,museovirasto.57E301D496B5F58E7D356843420D7B0F,Rack; Drawing roller stand,1903.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1390,Finna,museovirasto.8E2089D7EA03030E411803CB43689F90,Candelabra,1903.0,Metal,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,5
1391,Finna,museovirasto.9033DBA68D6EF8D3E7628F425BC9066B,Candlestick,1903.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1392,Finna,museovirasto.908FBBCE4F735C53BAA10834C3595A45,Candelabra; Lamp,1903.0,Metal,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,5
1393,Finna,museovirasto.9137E1FBC1DEA9827C9298B17D9C03CB,Board; Suur-merijoki mansion,1903.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1394,Finna,museovirasto.96FE15BC4529C93B5D7E3746A109E8DB,Flower table; Table,1903.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1395,Finna,museovirasto.99D70F39D8F5E01539B130408FB166AF,Sofa,1903.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1396,Finna,museovirasto.A399E4BD93C6722E36DF7722DC1002BD,Cabinet; Display cabinet,1903.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1397,Finna,museovirasto.A8A7AAE3F71AD27FA4EF73F1A56A9F15,Lamp; Lantern,1903.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1398,Finna,museovirasto.AFF39FBFAFE3ABEFA1FB9A95240A5E6C,Candelabra; Lamp,1903.0,Metal,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,5
1399,Finna,museovirasto.B47E7D1E4D40DE4AB0E93B85BF3CAD03,Oven tile,1903.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1400,Finna,museovirasto.B5FCB7A0352EB392960536E2F9AFDBB4,Cabinet; Bedside table,1903.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1401,Finna,museovirasto.BB1D63A53B5838D57BFE9EFA90E78CCC,Split box,1903.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1402,Finna,museovirasto.BB953A150E42ED4197C185D86B60A6D1,Lamp; Candlestick,1903.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1403,Finna,museovirasto.BCA2C19F3F21EF8EA7C2275898ED8C88,Cabinet; A combination of a drawer and a cabinet,1903.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1404,Finna,museovirasto.CFFFC7CCB934953EBD14A980E9AF5096,Dresser; Dressing table; Dressing table; Table,1903.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1405,Finna,museovirasto.D707830226BEAC612629B1703C2B65BC,Oven tile,1903.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1406,Finna,museovirasto.D89FAE08F9A18679A2B9010B473BBAB5,Oven tile,1903.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1407,Finna,museovirasto.DAF23399350D633D534AC1B6C7749BF4,Table,1903.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1408,Finna,museovirasto.E3BED93DC1E23D31315D24D3C702DAF5,Bedside table; Cabinet,1903.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1409,Finna,museovirasto.EFD50203717A4DD063B0EC05F8C10094,Cabinet; Shelves,1903.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1412,Finna,museovirasto.0AFA2F3C35D75D78A179EFC67A458533,Cabinet; Side table,1905.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1413,Finna,museovirasto.139AFDA048662287AF89B2853D1B9B80,Ceiling lamp; Fragment,1905.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1414,Finna,museovirasto.1898E3E0AF5933B2293E1EFC14DFC4CC,Cabinet; Side table,1905.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1415,Finna,museovirasto.2716A961CC3EE7AF8C49BE85E391E353,Chair; Children's chair,1905.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1416,Finna,museovirasto.312B6D372EBF4C77095E4E985FBE8C64,Bench; Rijj's underseat,1905.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1417,Finna,museovirasto.49F00908EF6496EC0C07C28DFF43BF69,Armchair; Chair,1905.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1418,Finna,museovirasto.7D005C10038944E00946988C794E7353,Charcoal brush,1905.0,Metal,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,5
1419,Finna,museovirasto.82BD99A47DB784C9D88A904A5174F218,Closet clock,1905.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1420,Finna,museovirasto.918767FA212FD17D45F8280A7EEC6989,Coal,1905.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1421,Finna,museovirasto.ADC5E5B26B936B6AECAE0A9A337AEB5B,Chair; Armchair,1905.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1422,Finna,museovirasto.BA238F0A2C80A81C6B8BF14523ECF2C3,Children's chair; Chair,1905.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1423,Finna,museovirasto.BB04F5756F098750767818DB1993919D,Coal shovel,1905.0,Metal,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,5
1424,Finna,museovirasto.C57AC73DDC408FA0FE426CAA459827F1,Children's chair; Chair,1905.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1425,Finna,museovirasto.C71E59CE31F5749138B584EBA9FFF3F6,Gaming table,1905.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1426,Finna,museovirasto.CAF8C6A4D900EFA74D77DA25A41F006C,Chair; Armchair,1905.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1427,Finna,tmk.160987966987700,Fruit and flower dish; Tableware,1906.0,Metal,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,5
1428,Finna,museovirasto.243DE7502C8351E00ABBC26E2E45F126,Chair,1907.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1429,Finna,museovirasto.960AFC09B9ECD000F08F151736AF6913,Writing desk,1907.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1430,Finna,museovirasto.B53D0B0071A1C0AC9FAE6AAA734A30EB,Board; Interior view; Interior view of hvitträsk,1907.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1431,Finna,museovirasto.2E03B443387C42723902FDAFDF41E18D,Sofa,1908.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1433,Finna,museovirasto.4007CAC4F34C57A42B61B809322B9B01,Stool (replica); Children's stool,1908.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1434,Finna,museovirasto.532EC5CA599DFE74D8EAB6A06677FDE0,Chair; Armchair,1908.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1435,Finna,museovirasto.56F6A3AEA66228CF64087409E8D1434D,Table; Children's room table,1908.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1436,Finna,museovirasto.5EA54FD4BF682B875F17560791172063,Bedside table,1908.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1437,Finna,museovirasto.6879952E7550C3B74BE8AA9B88FCA872,Stool (replica); Children's stool,1908.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1438,Finna,museovirasto.7352C9DE98E6F29ADA02692DA5B0811E,Armchair; Chair,1908.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1439,Finna,museovirasto.CB0C0CCA155D8EF0E5703AAC97082166,Armchair; Chair,1908.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1440,Finna,museovirasto.D14BFC4A70485757E17980CD4344422A,Hearth; Oven; Tile oven,1908.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1441,Finna,museovirasto.DFD07C8D3522033ABB7D262036EDF7CA,Table; Coffee table,1908.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1442,Finna,museovirasto.FB0F82C9A902D92175053B0B1393B382,Armchair; Chair,1908.0,Ceramics,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,2
1443,Finna,museovirasto.FF5848D2986CE72260ABA36248820A4F,Table; Bedside table,1908.0,Paper,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,3
1444,Finna,hkm.1906069E-8FF9-42F4-A853-F70DBB22F27D,Note; Five hundred marks,1909.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1445,Finna,hkm.6A7DFB4B-1714-4FC4-BF78-6AE024E60871,Note; A hundred marks,1909.0,Paper,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,3
1446,Finna,hkm.80AAC746-4282-4ABE-B762-0C866EA0AF00,Note; Fifty marks,1909.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1448,Finna,museovirasto.0f782198-9bd1-4e5b-8908-8fdefd224d83,500 marks; Monetary; Note,1909.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1449,Finna,museovirasto.1035A90114B037D96B08297DE7CD2FA6,Table; Office desk,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1450,Finna,museovirasto.11C8C5D53506720EE27B898A5C4D7F42,Station restaurant wooden chair; Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1451,Finna,museovirasto.17CBC1C1345EAC409D6EC660A9D113C1,Cabinet; Office cabinet,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1452,Finna,museovirasto.18d61824-8c3c-469c-90ef-58ab1712f99e,5 marks; Monetary; Note,1909.0,Paper,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,3
1453,Finna,museovirasto.1CA0F542BA9926148173DDA53EDE60DF,Station restaurant wooden chair; Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1454,Finna,museovirasto.2A495A3C876A1BCB248A487328FD44CA,Office chair; Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1455,Finna,museovirasto.2E53AA3471D3282D87AC6117690EC553,Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1456,Finna,museovirasto.313D7556EE4DD6FA3465BD632B0B0F32,Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1457,Finna,museovirasto.351E10A445396AD2B1F1613888B5941F,Office cabinet; Cabinet,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1458,Finna,museovirasto.35A0DB9FF8E14DCFC291702E59BE3F1C,Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1459,Finna,museovirasto.38c04f8f-79be-460b-8dc2-4b3fcf69f0da,500 marks; Monetary; Note,1909.0,Paper,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,3
1460,Finna,museovirasto.3CF9BD82C8B7036E151BC480D5E5A278,Table; Desk,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1461,Finna,museovirasto.3a7d97a1-26a0-4bbf-8208-2586f45a7521,100 marks; Monetary; Note,1909.0,Paper,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,3
1462,Finna,museovirasto.4066EAF7134B585BAC838AF15024A950,Shelves,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1463,Finna,museovirasto.40CF3EB80B971F7E17EB8CC3BF3D781C,Station restaurant wooden chair; Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1464,Finna,museovirasto.429767FF3B5CE3A23346D34D74F5D041,Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1465,Finna,museovirasto.42CB3C2EC720F3DF5746D68F98C83AEF,Office chair; Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1466,Finna,museovirasto.42E01DC783AF418E7C4DFA9D0D2DCB47,Table; Station restaurant table,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1467,Finna,museovirasto.4C23B4C8D34EC4320C7221EEF6D8987A,Station restaurant wooden chair; Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1468,Finna,museovirasto.4CE581A2469F1A15929780D3080D23A6,Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1469,Finna,museovirasto.4E4A4D0C6AED8F11A020E3EB859E56A9,Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1470,Finna,museovirasto.516962753AFCD6E56E2B2FD0C728A037,Office chair; Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1471,Finna,museovirasto.5A05E443BA6726C255A842340B6AA279,Station restaurant wooden chair; Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1472,Finna,museovirasto.5B6488D428B774B2E65D291F3B5BC7CE,Office chair; Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1473,Finna,museovirasto.5F2369267CE13C35E832C8CDBE49C865,Sofa; Hallway sofa,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1474,Finna,museovirasto.6327fee3-5513-423b-bad8-5e01b5a14ffe,5 marks; Monetary; Note,1909.0,Paper,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,3
1475,Finna,museovirasto.6344D326255A52734242BDF9321EDDED,Station restaurant table; Table,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1476,Finna,museovirasto.69AE78049091325BD5A004BB39477195,Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1477,Finna,museovirasto.6EC2520BADC2F07210B6C94E5EC8A8E7,Shelves,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1478,Finna,museovirasto.704c77fa-d91d-4947-99c3-69c8e50834b5,5 marks; Monetary; Note,1909.0,Paper,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,3
1479,Finna,museovirasto.743cabd9-5e99-42eb-afcf-e0882e3ee051,20 marks; Monetary; Note,1909.0,Paper,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,3
1481,Finna,museovirasto.7A50D1706DD86450F80CDCFB3E79EBED,Station restaurant wooden chair; Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1482,Finna,museovirasto.7AF90669C5B1AFA14D4F715DABD36FC5,Office cabinet; Cabinet,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1483,Finna,museovirasto.7DFD812A00EEB2227D39197FFD74CBF1,Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1484,Finna,museovirasto.7FF0A5B4E71D05A34062F2679BD8875C,Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1485,Finna,museovirasto.83C3258871FB63BC820CBDEDCB66D736,Chair; Station restaurant chair,1909.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1486,Finna,museovirasto.83fb999e-bc4e-4a6c-8cd6-32d9ba154fdc,5 marks; Monetary; Note,1909.0,Paper,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,3
1487,Finna,museovirasto.87AC2C33A32A2B71D2AC51740A4BA224,Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1489,Finna,museovirasto.8EC008E1219EF5633A07CAF4B7E3903B,Office chair; Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1490,Finna,museovirasto.8a8006c0-d6ca-464f-b6b0-cc48013208ee,10 marks; Monetary; Note,1909.0,Other,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,6
1491,Finna,museovirasto.93BA23FFC69E255CC5B453211330B74F,Office table; Table,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1492,Finna,museovirasto.944D8AB9D108669BCABCCC0AC53B35CE,Station restaurant wooden chair; Chair,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1495,Finna,museovirasto.99455853C6D3520290202B5655047B01,Station restaurant table; Table,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
1496,Finna,museovirasto.9BA4F2CC3C8A3AF2F6B036E187294E61,Negotiation table; Table,1909.0,Wood,Eliel Saarinen,27,64766,Finnish,male,1873,1950,,,4
